method,combo,n_tasks,target,sar,sar_iso
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,mrpc,0.6463809590786695,0.8661793555532183
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,boolq,0.6255043335258961,0.8572859077581337
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,rte,0.680166930226343,0.876956758754594
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,cola,0.6432694912488971,0.8627289009413549
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,cb,0.7010236616645541,0.892231896519661
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,scitail,0.7190677363957677,0.8872605195002896
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,stsb,0.5845238119363785,0.8480469656309911
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,cr,0.7159641111003501,0.8901979284627097
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,rotten_tomatoes,0.7294212438698325,0.8936093896627426
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,multirc,0.6381010128451245,0.8604267367294857
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,copa,0.6121333302663905,0.8539405214999404
base,qqp+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,8,piqa,0.6924141272902489,0.8766449684543269
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,mrpc,0.6450949441641569,0.8659050677503858
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,boolq,0.6244564160172429,0.8571808471211365
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,rte,0.6786160937377385,0.8767067273812634
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,cola,0.6419722680002451,0.8624541078295026
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,cb,0.6985133460589817,0.8919011961136546
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,scitail,0.7188230830111674,0.8873101832079036
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,stsb,0.582219331259174,0.8478507548570633
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,cr,0.7153054313468081,0.8901896540607724
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,rotten_tomatoes,0.7291479001619986,0.8937240184417793
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,multirc,0.6369472583755851,0.8602625379072768
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,copa,0.6068235518676894,0.8522248374564307
base,qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,7,piqa,0.6753250610615525,0.8712384211165565
base,qqp+sst2+record+snli+anli_r1+winogrande,6,mrpc,0.6250082443335226,0.8655869657439845
base,qqp+sst2+record+snli+anli_r1+winogrande,6,boolq,0.6026312290424747,0.8561044226267508
base,qqp+sst2+record+snli+anli_r1+winogrande,6,rte,0.6616417257381337,0.8773790544697216
base,qqp+sst2+record+snli+anli_r1+winogrande,6,cola,0.6161700411965805,0.8600253220647573
base,qqp+sst2+record+snli+anli_r1+winogrande,6,cb,0.6811139953455755,0.8944566824606487
base,qqp+sst2+record+snli+anli_r1+winogrande,6,scitail,0.7069653176835605,0.8883951418101788
base,qqp+sst2+record+snli+anli_r1+winogrande,6,stsb,0.5581694821427975,0.8469592367431947
base,qqp+sst2+record+snli+anli_r1+winogrande,6,cr,0.6978516569361091,0.8924048372677394
base,qqp+sst2+record+snli+anli_r1+winogrande,6,rotten_tomatoes,0.7142243984022311,0.895671828516892
base,qqp+sst2+record+snli+anli_r1+winogrande,6,multirc,0.6120947975266192,0.8580337392964533
base,qqp+sst2+record+snli+anli_r1+winogrande,6,copa,0.5771086957704809,0.8507946407688516
base,qqp+sst2+record+snli+anli_r1+winogrande,6,piqa,0.6541527559581611,0.8718573908720698
base,qqp+sst2+record+snli+hellaswag,5,mrpc,0.6198135872504541,0.863737602052944
base,qqp+sst2+record+snli+hellaswag,5,boolq,0.6013159674725362,0.8554400485008955
base,qqp+sst2+record+snli+hellaswag,5,rte,0.6464913146836417,0.8714602227721896
