method,combo,n_tasks,target,sar,sar_iso
base,mnli+record+snli+anli_r1+squad_v2,5,mrpc,0.6000357597866761,0.862369346565434
base,mnli+record+snli+anli_r1+squad_v2,5,boolq,0.592450951824763,0.8561174257525376
base,mnli+record+snli+anli_r1+squad_v2,5,rte,0.6492183881678751,0.8759273407714707
base,mnli+record+snli+anli_r1+squad_v2,5,cola,0.6054673720417278,0.860232527766909
base,mnli+record+snli+anli_r1+squad_v2,5,cb,0.6834619766367334,0.8968583350735051
base,mnli+record+snli+anli_r1+squad_v2,5,scitail,0.7047799160437924,0.8886395346905503
base,mnli+record+snli+anli_r1+squad_v2,5,stsb,0.5477883357421628,0.8468061007027116
base,mnli+record+snli+anli_r1+squad_v2,5,cr,0.6036838980923805,0.8593319577297994
base,mnli+record+snli+anli_r1+squad_v2,5,rotten_tomatoes,0.6019610004898693,0.8578157829386848
base,mnli+record+snli+anli_r1+squad_v2,5,multirc,0.6111344127649707,0.8606250735798052
base,mnli+record+snli+anli_r1+squad_v2,5,copa,0.5631021848613662,0.8480825453464474
base,mnli+record+snli+anli_r1+squad_v2,5,piqa,0.5921322634510163,0.8542952045266118
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,mrpc,0.6032023975026927,0.8626457351659026
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,boolq,0.5954476362759513,0.8563375347959143
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,rte,0.6525783706456423,0.8763783558138779
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,cola,0.6085480281284877,0.8606263351227555
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,cb,0.6874954838837896,0.8972379490733147
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,scitail,0.7059912160038948,0.8886471962822335
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,stsb,0.5514416224323213,0.8471748796956879
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,cr,0.6067529053626848,0.8595753285501685
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,rotten_tomatoes,0.6041994159375983,0.8579565161573035
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,multirc,0.6137112167198211,0.8608343383031232
base,mnli+record+snli+anli_r1+squad_v2+hellaswag,6,copa,0.5705856801276761,0.8504832804735217
