method,combo,n_tasks,target,sar,sar_iso
base,mnli+qqp+sst2,3,mrpc,0.604958549407976,0.8649839721620083
base,mnli+qqp+sst2,3,boolq,0.5865828305083726,0.8553292636892625
base,mnli+qqp+sst2,3,rte,0.6314248429345233,0.8732361522104058
base,mnli+qqp+sst2,3,cola,0.5969218417469945,0.8588147959006684
base,mnli+qqp+sst2,3,cb,0.6257193266813245,0.8829666216458593
base,mnli+qqp+sst2,3,scitail,0.6936585959047079,0.8894157976444278
base,mnli+qqp+sst2,3,stsb,0.5390248246091817,0.845982843211719
base,mnli+qqp+sst2,3,cr,0.6842496151636753,0.8955779559910297
base,mnli+qqp+sst2,3,rotten_tomatoes,0.7055075064833675,0.8990021023367133
base,mnli+qqp+sst2,3,multirc,0.6011278051882982,0.8583400033946548
base,mnli+qqp+sst2,3,copa,0.5400454863639814,0.8449379298835993
base,mnli+qqp+sst2,3,piqa,0.5760257907344827,0.8514434527605772
base,mnli+qqp+sst2+anli_r1,4,mrpc,0.6109925565708961,0.867109341280801
base,mnli+qqp+sst2+anli_r1,4,boolq,0.5870082901258554,0.8557493668049574
base,mnli+qqp+sst2+anli_r1,4,rte,0.6492300350219011,0.8797768519393036
base,mnli+qqp+sst2+anli_r1,4,cola,0.5997372950826373,0.8596579850252185
base,mnli+qqp+sst2+anli_r1,4,cb,0.6686685431216445,0.8982705159911087
base,mnli+qqp+sst2+anli_r1,4,scitail,0.7042300381830761,0.892614363825747
base,mnli+qqp+sst2+anli_r1,4,stsb,0.5381139940249601,0.8462656917316573
base,mnli+qqp+sst2+anli_r1,4,cr,0.6862903709656426,0.8963796395276274
base,mnli+qqp+sst2+anli_r1,4,rotten_tomatoes,0.7046467192204935,0.8991536407598427
base,mnli+qqp+sst2+anli_r1,4,multirc,0.6006096264879618,0.8586526119283268
base,mnli+qqp+sst2+anli_r1,4,copa,0.5417777136234301,0.8455484794186694
base,mnli+qqp+sst2+anli_r1,4,piqa,0.575195975402104,0.851638775318861
base,mnli+qqp+sst2+anli_r1+hellaswag,5,mrpc,0.6167883505778653,0.8673740093197141
base,mnli+qqp+sst2+anli_r1+hellaswag,5,boolq,0.5926487087937338,0.856054308691195
base,mnli+qqp+sst2+anli_r1+hellaswag,5,rte,0.6550110557249614,0.8800111897289753
base,mnli+qqp+sst2+anli_r1+hellaswag,5,cola,0.6048095524976296,0.8601595360253539
base,mnli+qqp+sst2+anli_r1+hellaswag,5,cb,0.6757308707705566,0.8983951253550393
base,mnli+qqp+sst2+anli_r1+hellaswag,5,scitail,0.7068283850593227,0.8923990135746342
base,mnli+qqp+sst2+anli_r1+hellaswag,5,stsb,0.5442615076566913,0.8468300173325198
base,mnli+qqp+sst2+anli_r1+hellaswag,5,cr,0.6895231043121645,0.896182082593441
base,mnli+qqp+sst2+anli_r1+hellaswag,5,rotten_tomatoes,0.706873777056379,0.8989098593592644
base,mnli+qqp+sst2+anli_r1+hellaswag,5,multirc,0.6056900667691869,0.8591351397335529
base,mnli+qqp+sst2+anli_r1+hellaswag,5,copa,0.5545758552450154,0.8492986823299101
base,mnli+qqp+sst2+anli_r1+hellaswag,5,piqa,0.621908786041396,0.8692029887544257
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,mrpc,0.6203352894101825,0.8673921301960945
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,boolq,0.5978310528610434,0.8565354727740798
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,rte,0.6573851912149361,0.8797992164535182
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,cola,0.6081744492985308,0.8604198066251618
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,cb,0.6779615511851651,0.8980700448155403
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,scitail,0.7081578903432403,0.8921235871634313
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,stsb,0.5480638666610632,0.8470581280333656
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,cr,0.6960027482626694,0.8959108245159898
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,rotten_tomatoes,0.7128460791760257,0.8987194166651794
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,multirc,0.6093770593537816,0.8594912852027586
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,copa,0.5675219141079911,0.8526017583374467
base,mnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,piqa,0.6582174384966493,0.8787723524229867
base,mnli+qqp+sst2+anli_r1+imdb,5,mrpc,0.6148045565932989,0.8681422184620585
base,mnli+qqp+sst2+anli_r1+imdb,5,boolq,0.5889870452561549,0.8563412470476968
base,mnli+qqp+sst2+anli_r1+imdb,5,rte,0.6531159036925861,0.880841577159507
base,mnli+qqp+sst2+anli_r1+imdb,5,cola,0.6028300133267683,0.8604621307126114
base,mnli+qqp+sst2+anli_r1+imdb,5,cb,0.6759841796010733,0.9001026558024543
base,mnli+qqp+sst2+anli_r1+imdb,5,scitail,0.7043035695595401,0.8926842406924281
base,mnli+qqp+sst2+anli_r1+imdb,5,stsb,0.5383946706008699,0.8463065044156143
base,mnli+qqp+sst2+anli_r1+imdb,5,cr,0.7200866181935582,0.9053501704973834
base,mnli+qqp+sst2+anli_r1+imdb,5,rotten_tomatoes,0.7392745135085923,0.9081066256122929
base,mnli+qqp+sst2+anli_r1+imdb,5,multirc,0.6003345951570996,0.8589600486946958
base,mnli+qqp+sst2+anli_r1+imdb,5,copa,0.5477183832387839,0.846673795953393
base,mnli+qqp+sst2+anli_r1+imdb,5,piqa,0.5755328144878149,0.8518496099859476
base,mnli+qqp+sst2+anli_r1+imdb+hellaswag,6,mrpc,0.6199160697204726,0.8683302285415786
base,mnli+qqp+sst2+anli_r1+imdb+hellaswag,6,boolq,0.5943172935263387,0.8565504417887756
base,mnli+qqp+sst2+anli_r1+imdb+hellaswag,6,rte,0.6591032317706517,0.88105772542102
