method,combo,n_tasks,target,sar,sar_iso
base,mnli+qnli+sst2+squad_v2+winogrande,5,mrpc,0.6474416548652309,0.8673967607319355
base,mnli+qnli+sst2+squad_v2+winogrande,5,boolq,0.6309946832646217,0.8596397151372263
base,mnli+qnli+sst2+squad_v2+winogrande,5,rte,0.710299979363169,0.8917826850499425
base,mnli+qnli+sst2+squad_v2+winogrande,5,cola,0.6431540202881608,0.8633813365761723
base,mnli+qnli+sst2+squad_v2+winogrande,5,cb,0.6830483762813466,0.8858298419841698
base,mnli+qnli+sst2+squad_v2+winogrande,5,scitail,0.7210691281195197,0.8885604015418461
base,mnli+qnli+sst2+squad_v2+winogrande,5,stsb,0.5794596853000777,0.8476086604808059
base,mnli+qnli+sst2+squad_v2+winogrande,5,cr,0.7282425465860537,0.8953719703214509
base,mnli+qnli+sst2+squad_v2+winogrande,5,rotten_tomatoes,0.7435577219086034,0.8987173485968795
base,mnli+qnli+sst2+squad_v2+winogrande,5,multirc,0.6424778091854283,0.8625541534274817
base,mnli+qnli+sst2+squad_v2+winogrande,5,copa,0.6065341079873698,0.852659259257572
base,mnli+qnli+sst2+squad_v2+winogrande,5,piqa,0.677730707185609,0.8719813081302813
base,mnli+qnli+sst2+winogrande,4,mrpc,0.603279784321785,0.867093141589846
base,mnli+qnli+sst2+winogrande,4,boolq,0.5872357527592352,0.8583337496966124
base,mnli+qnli+sst2+winogrande,4,rte,0.6745321447295802,0.8959829807281494
base,mnli+qnli+sst2+winogrande,4,cola,0.5908873330668679,0.8602158938135419
base,mnli+qnli+sst2+winogrande,4,cb,0.6383462308772972,0.8909657794450011
base,mnli+qnli+sst2+winogrande,4,scitail,0.6926542203873396,0.8914143232894796
base,mnli+qnli+sst2+winogrande,4,stsb,0.5289662694558501,0.8461293940033231
base,mnli+qnli+sst2+winogrande,4,cr,0.7002453303762844,0.900696186614888
base,mnli+qnli+sst2+winogrande,4,rotten_tomatoes,0.7205968621586051,0.9030636410628047
base,mnli+qnli+sst2+winogrande,4,multirc,0.5948890653838005,0.860079907679132
base,mnli+qnli+sst2+winogrande,4,copa,0.5431110240252954,0.8506862938936267
base,mnli+qnli+sst2+winogrande,4,piqa,0.6302588263393513,0.8737757583814008
base,mnli+qnli+winogrande,3,mrpc,0.5927103269579155,0.8657244047416108
base,mnli+qnli+winogrande,3,boolq,0.5794963669031858,0.8575748588357653
base,mnli+qnli+winogrande,3,rte,0.6683636773377657,0.8960130347737244
base,mnli+qnli+winogrande,3,cola,0.5764455309669886,0.8570688169981752
base,mnli+qnli+winogrande,3,cb,0.6253071209149701,0.8895202970930508
base,mnli+qnli+winogrande,3,scitail,0.6894426255353859,0.8914941743548427
base,mnli+qnli+winogrande,3,stsb,0.5238761592855943,0.8458987687315259
base,mnli+qnli+winogrande,3,cr,0.5806090664451143,0.8588108606636524
base,mnli+qnli+winogrande,3,rotten_tomatoes,0.5839319077453443,0.8578934940908637
base,mnli+qnli+winogrande,3,multirc,0.5905728595930019,0.8600680346467665
base,mnli+qnli+winogrande,3,copa,0.5326593683234283,0.8494110833853483
base,mnli+qnli+winogrande,3,piqa,0.6279374096609119,0.8740393527384315
base,mnli+qqp,2,mrpc,0.5956873102113605,0.8634632008948496
base,mnli+qqp,2,boolq,0.5782241803993072,0.8541569435702903
base,mnli+qqp,2,rte,0.6224466703299966,0.87193638458848
base,mnli+qqp,2,cola,0.5828804220072925,0.8556548309113298
base,mnli+qqp,2,cb,0.6100383384951523,0.8804564635668483
base,mnli+qqp,2,scitail,0.6878231244960001,0.8890938979706594
base,mnli+qqp,2,stsb,0.5343047522806695,0.8455101621470281
base,mnli+qqp,2,cr,0.5785457713729036,0.8556448513908046
base,mnli+qqp,2,rotten_tomatoes,0.5839010115180697,0.85515064692923
base,mnli+qqp,2,multirc,0.5967993126250803,0.8580342813261918
base,mnli+qqp,2,copa,0.530588968390865,0.842914550432137
base,mnli+qqp,2,piqa,0.5711387391867382,0.8509449522410121
base,mnli+qqp+anli_r1,3,mrpc,0.6028472251657929,0.8659451247325965
base,mnli+qqp+anli_r1,3,boolq,0.579368986488719,0.854758822758283
base,mnli+qqp+anli_r1,3,rte,0.6429159878087896,0.8791724666953087
base,mnli+qqp+anli_r1,3,cola,0.5870351291128567,0.8569496691759143
base,mnli+qqp+anli_r1,3,cb,0.6581435219517776,0.8972346053591796
base,mnli+qqp+anli_r1,3,scitail,0.6999164620148284,0.8925118456993785
base,mnli+qqp+anli_r1,3,stsb,0.5335852014832199,0.8458388862865311
base,mnli+qqp+anli_r1,3,cr,0.5862958503754011,0.8579522839614323
base,mnli+qqp+anli_r1,3,rotten_tomatoes,0.5877907531269427,0.856396998677935
base,mnli+qqp+anli_r1,3,multirc,0.5962581367098859,0.8584492624338184
base,mnli+qqp+anli_r1,3,copa,0.5329692579606282,0.8438380051936422
base,mnli+qqp+anli_r1,3,piqa,0.5705909122979003,0.8512208004082952
base,mnli+qqp+anli_r1+hellaswag,4,mrpc,0.6096351704161082,0.8661597786205155
base,mnli+qqp+anli_r1+hellaswag,4,boolq,0.5861425630282611,0.8551866582461766
base,mnli+qqp+anli_r1+hellaswag,4,rte,0.6497839622731719,0.8794438056647778
base,mnli+qqp+anli_r1+hellaswag,4,cola,0.593529749595161,0.8574974361274924
base,mnli+qqp+anli_r1+hellaswag,4,cb,0.6668609886297158,0.8974357736962182
base,mnli+qqp+anli_r1+hellaswag,4,scitail,0.7031866535544395,0.892273908747094
base,mnli+qqp+anli_r1+hellaswag,4,stsb,0.5407826390583068,0.8464986692581858
base,mnli+qqp+anli_r1+hellaswag,4,cr,0.5936520845363182,0.8584665315491813
base,mnli+qqp+anli_r1+hellaswag,4,rotten_tomatoes,0.5934818844377462,0.8566574204180922
base,mnli+qqp+anli_r1+hellaswag,4,multirc,0.6021955995820463,0.8589568736829928
base,mnli+qqp+anli_r1+hellaswag,4,copa,0.547011179250798,0.8480346242764166
base,mnli+qqp+anli_r1+hellaswag,4,piqa,0.6194866467267275,0.8693614208272525
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,mrpc,0.6145655118993351,0.866258687206677
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,boolq,0.5927740890931871,0.855757802192654
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,rte,0.6531126366129943,0.8792739888387067
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,cola,0.5983009104217801,0.8578673018408673
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,cb,0.6704933837588344,0.8970976881682873
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,scitail,0.7048687059432268,0.8919975938541549
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,stsb,0.5454940239765814,0.8468298627329724
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,cr,0.6014685087970325,0.8592997054968562
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,rotten_tomatoes,0.6003169655533773,0.8573898481471198
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,multirc,0.6068020115739533,0.8593897034547159
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,copa,0.5622315762032356,0.8517091665416956
base,mnli+qqp+anli_r1+hellaswag+winogrande,5,piqa,0.6572178874963096,0.8789864134575639
base,mnli+qqp+anli_r1+imdb,4,mrpc,0.611614887203489,0.8675373207245555
base,mnli+qqp+anli_r1+imdb,4,boolq,0.586434259611581,0.8557995347572225
base,mnli+qqp+anli_r1+imdb,4,rte,0.6517827691776412,0.8807806824999196
base,mnli+qqp+anli_r1+imdb,4,cola,0.5959028349524098,0.858724809650864
base,mnli+qqp+anli_r1+imdb,4,cb,0.6732452205781426,0.899964203791959
base,mnli+qqp+anli_r1+imdb,4,scitail,0.7035966214856931,0.8928263889891761
base,mnli+qqp+anli_r1+imdb,4,stsb,0.5372928104562951,0.8460492741848741
base,mnli+qqp+anli_r1+imdb,4,cr,0.6675619462371937,0.8915383283581052
base,mnli+qqp+anli_r1+imdb,4,rotten_tomatoes,0.6885145623236895,0.8964521091963563
base,mnli+qqp+anli_r1+imdb,4,multirc,0.6000474804480161,0.8589234831077712
base,mnli+qqp+anli_r1+imdb,4,copa,0.5433063998685351,0.8456666762275356
base,mnli+qqp+anli_r1+imdb,4,piqa,0.5742595036114965,0.8516318053007126
base,mnli+qqp+anli_r1+imdb+hellaswag,5,mrpc,0.6173701853092227,0.8676176763006619
base,mnli+qqp+anli_r1+imdb+hellaswag,5,boolq,0.5923369120407317,0.8561081654791322
base,mnli+qqp+anli_r1+imdb+hellaswag,5,rte,0.6572680449379342,0.8809761059071336
base,mnli+qqp+anli_r1+imdb+hellaswag,5,cola,0.6015411021320948,0.8592407887003252
base,mnli+qqp+anli_r1+imdb+hellaswag,5,cb,0.6799928231963089,0.8999848115657058
base,mnli+qqp+anli_r1+imdb+hellaswag,5,scitail,0.7061144198690142,0.8925911390355655
base,mnli+qqp+anli_r1+imdb+hellaswag,5,stsb,0.5437679591788245,0.8467128606779235
base,mnli+qqp+anli_r1+imdb+hellaswag,5,cr,0.6717609238943884,0.8913960009813309
base,mnli+qqp+anli_r1+imdb+hellaswag,5,rotten_tomatoes,0.6913232476051364,0.8961505996329444
base,mnli+qqp+anli_r1+imdb+hellaswag,5,multirc,0.6055257938403104,0.8593232336321047
base,mnli+qqp+anli_r1+imdb+hellaswag,5,copa,0.5563354116997549,0.8494454811194113
base,mnli+qqp+anli_r1+imdb+hellaswag,5,piqa,0.6222323358857206,0.8693569464875119
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,mrpc,0.6217411886900663,0.8676986907209668
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,boolq,0.5977379315133605,0.8565286847629717
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,rte,0.6604253984987736,0.8807590353701796
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,cola,0.6052847526568387,0.8594879593167987
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,cb,0.683568311855197,0.899569037769522
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,scitail,0.7087271274732692,0.892309287030782
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,stsb,0.5479554130163576,0.846929797370519
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,cr,0.676146238842713,0.8913795394556863
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,rotten_tomatoes,0.6949400480038354,0.8961046056023666
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,multirc,0.6094092279672623,0.8596155709986176
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,copa,0.5697465129861874,0.852903574971216
base,mnli+qqp+anli_r1+imdb+hellaswag+winogrande,6,piqa,0.6608048235066235,0.878986037469336
base,mnli+qqp+anli_r1+imdb+squad_v2,5,mrpc,0.6461106762290001,0.8678815790585109
base,mnli+qqp+anli_r1+imdb+squad_v2,5,boolq,0.6212485754596335,0.8574988863297871
base,mnli+qqp+anli_r1+imdb+squad_v2,5,rte,0.6819198541343212,0.8795438105506557
base,mnli+qqp+anli_r1+imdb+squad_v2,5,cola,0.6362083554267883,0.8623169735074043
base,mnli+qqp+anli_r1+imdb+squad_v2,5,cb,0.704893606315766,0.8959591207759721
base,mnli+qqp+anli_r1+imdb+squad_v2,5,scitail,0.7262124294149024,0.8906202739370721
base,mnli+qqp+anli_r1+imdb+squad_v2,5,stsb,0.574964104087225,0.8476092437548297
base,mnli+qqp+anli_r1+imdb+squad_v2,5,cr,0.7016431151756218,0.8881903801645551
base,mnli+qqp+anli_r1+imdb+squad_v2,5,rotten_tomatoes,0.7199947253933975,0.8934014450226512
base,mnli+qqp+anli_r1+imdb+squad_v2,5,multirc,0.6374088245710092,0.8615222317831857
base,mnli+qqp+anli_r1+imdb+squad_v2,5,copa,0.59258998684319,0.849464415971722
base,mnli+qqp+anli_r1+imdb+squad_v2,5,piqa,0.6130866296589375,0.8541376149015767
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,mrpc,0.6486331349504846,0.8680322505533695
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,boolq,0.6238204572083694,0.8577553943863937
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,rte,0.6847343583192144,0.8796832087848868
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,cola,0.6386718840471336,0.8627732672861644
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,cb,0.7078401768313987,0.8960753349321229
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,scitail,0.7270886850144181,0.8904861033494983
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,stsb,0.5792943036981991,0.8479748543884073
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,cr,0.7032962633695986,0.8881084636918136
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,rotten_tomatoes,0.7210014743198242,0.8932533524930477
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,multirc,0.6399501412441688,0.8617035746574402
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,copa,0.6009836344580565,0.8520537678684507
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag,6,piqa,0.6582083044174526,0.8679410328290292
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,mrpc,0.6503188737801143,0.8681572265923023
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,boolq,0.626421517293368,0.8579590256725039
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,rte,0.6854529649551425,0.8795798702963761
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,cola,0.640322953994785,0.8628334834107331
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,cb,0.7088333280490977,0.895848528615066
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,scitail,0.72720223612019,0.8903370374547583
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,stsb,0.5811329407484404,0.8480698471622807
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,cr,0.7065964681761605,0.8881819503647941
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,rotten_tomatoes,0.7235951703041792,0.8932813541697604
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,multirc,0.6414612108575446,0.8618731456143516
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,copa,0.6097233848912376,0.8544694909027645
base,mnli+qqp+anli_r1+imdb+squad_v2+hellaswag+winogrande,7,piqa,0.6880630892036217,0.8771877703922135
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,mrpc,0.64809879367905,0.8680280995156083
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,boolq,0.624420433504773,0.8579067452145475
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,rte,0.6830674785056284,0.8794546217790672
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,cola,0.6379560959924545,0.8624674776302916
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,cb,0.7054428452891963,0.8957136065832206
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,scitail,0.7268303478402751,0.8905129749327898
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,stsb,0.5777972860128752,0.8478567805141211
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,cr,0.7039300514651197,0.8883000920925822
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,rotten_tomatoes,0.7215608983699765,0.8934365271457604
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,multirc,0.6395315162704459,0.8617432870502982
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,copa,0.6025145793599742,0.8524426245795829
base,mnli+qqp+anli_r1+imdb+squad_v2+winogrande,6,piqa,0.6689806773460337,0.8712747120963675
base,mnli+qqp+anli_r1+imdb+winogrande,5,mrpc,0.6176435519009829,0.8676017921950135
base,mnli+qqp+anli_r1+imdb+winogrande,5,boolq,0.5939120440743864,0.8562821314803192
base,mnli+qqp+anli_r1+imdb+winogrande,5,rte,0.6564293604876313,0.8806709024522986
base,mnli+qqp+anli_r1+imdb+winogrande,5,cola,0.6013294889458588,0.8590447772294283
base,mnli+qqp+anli_r1+imdb+winogrande,5,cb,0.679003433989627,0.899491877428123
base,mnli+qqp+anli_r1+imdb+winogrande,5,scitail,0.70721070867564,0.8925126695207187
base,mnli+qqp+anli_r1+imdb+winogrande,5,stsb,0.5434125150953021,0.8465452444340501
base,mnli+qqp+anli_r1+imdb+winogrande,5,cr,0.6732518943691892,0.8915395268372127
base,mnli+qqp+anli_r1+imdb+winogrande,5,rotten_tomatoes,0.6929769015737942,0.8963522336312703
base,mnli+qqp+anli_r1+imdb+winogrande,5,multirc,0.6054605011429105,0.8592997318399804
base,mnli+qqp+anli_r1+imdb+winogrande,5,copa,0.5591458311038358,0.8504070075494903
base,mnli+qqp+anli_r1+imdb+winogrande,5,piqa,0.6347726871525603,0.872324795329145
base,mnli+qqp+anli_r1+paws,4,mrpc,0.6082879644153374,0.866669704339334
base,mnli+qqp+anli_r1+paws,4,boolq,0.6386671511988554,0.8760734312236309
base,mnli+qqp+anli_r1+paws,4,rte,0.6462941363986049,0.8794306351670197
base,mnli+qqp+anli_r1+paws,4,cola,0.5916859757022134,0.8576557018927166
base,mnli+qqp+anli_r1+paws,4,cb,0.6593056137540511,0.8965071445064885
base,mnli+qqp+anli_r1+paws,4,scitail,0.7020992059260607,0.892617916688323
base,mnli+qqp+anli_r1+paws,4,stsb,0.5375958145596087,0.8464310451277665
base,mnli+qqp+anli_r1+paws,4,cr,0.5909202232557748,0.8584486677178315
base,mnli+qqp+anli_r1+paws,4,rotten_tomatoes,0.5926423385473234,0.8568591544670718
base,mnli+qqp+anli_r1+paws,4,multirc,0.6415247090959123,0.8764829571757998
base,mnli+qqp+anli_r1+paws,4,copa,0.5379074688867799,0.8447649686464241
base,mnli+qqp+anli_r1+paws,4,piqa,0.5760598118816104,0.852283685068999
base,mnli+qqp+anli_r1+paws+hellaswag,5,mrpc,0.6144811609493834,0.866874270673309
base,mnli+qqp+anli_r1+paws+hellaswag,5,boolq,0.643429819627532,0.8761113690478461
base,mnli+qqp+anli_r1+paws+hellaswag,5,rte,0.6527556987213237,0.8796920473022121
base,mnli+qqp+anli_r1+paws+hellaswag,5,cola,0.5973652701026627,0.8580883988844497
base,mnli+qqp+anli_r1+paws+hellaswag,5,cb,0.6681475370590176,0.8966505399772099
base,mnli+qqp+anli_r1+paws+hellaswag,5,scitail,0.7059687940137727,0.892371401722942
base,mnli+qqp+anli_r1+paws+hellaswag,5,stsb,0.5440757883646127,0.8468831519463232
