method,combo,n_tasks,target,sar,sar_iso
base,mnli+qnli+qqp+record+paws,5,mrpc,0.6411334882889476,0.8674926316099507
base,mnli+qnli+qqp+record+paws,5,boolq,0.6730996943744165,0.8759774988783258
base,mnli+qnli+qqp+record+paws,5,rte,0.6958891485950777,0.8899264309023108
base,mnli+qnli+qqp+record+paws,5,cola,0.6186603686240103,0.8584148497985942
base,mnli+qnli+qqp+record+paws,5,cb,0.6572069477822099,0.880636150549565
base,mnli+qnli+qqp+record+paws,5,scitail,0.7160736202661481,0.8891502230295113
base,mnli+qnli+qqp+record+paws,5,stsb,0.568057567213795,0.8472110461443663
base,mnli+qnli+qqp+record+paws,5,cr,0.6163113366679421,0.8583792104784932
base,mnli+qnli+qqp+record+paws,5,rotten_tomatoes,0.6178108556196094,0.8571747818163463
base,mnli+qnli+qqp+record+paws,5,multirc,0.673485546505877,0.8758341457162585
base,mnli+qnli+qqp+record+paws,5,copa,0.575306149133082,0.8467067541288478
base,mnli+qnli+qqp+record+paws,5,piqa,0.6092119680584541,0.853975589520165
base,mnli+qnli+qqp+record+paws+hellaswag,6,mrpc,0.6440085627670799,0.8677489698997566
base,mnli+qnli+qqp+record+paws+hellaswag,6,boolq,0.6750267485954932,0.8759995919785329
base,mnli+qnli+qqp+record+paws+hellaswag,6,rte,0.6995021935020175,0.8902702315577439
base,mnli+qnli+qqp+record+paws+hellaswag,6,cola,0.6213727758399078,0.85879729741386
base,mnli+qnli+qqp+record+paws+hellaswag,6,cb,0.6621929848832744,0.8813780947987523
base,mnli+qnli+qqp+record+paws+hellaswag,6,scitail,0.7170674351177045,0.8890441062727145
base,mnli+qnli+qqp+record+paws+hellaswag,6,stsb,0.572378353149231,0.8476244245788881
base,mnli+qnli+qqp+record+paws+hellaswag,6,cr,0.6194907974318734,0.8587497682975871
base,mnli+qnli+qqp+record+paws+hellaswag,6,rotten_tomatoes,0.6202380466940147,0.8573339083897216
base,mnli+qnli+qqp+record+paws+hellaswag,6,multirc,0.6756865819916129,0.8758922865880387
base,mnli+qnli+qqp+record+paws+hellaswag,6,copa,0.583832446618804,0.8493164202996663
base,mnli+qnli+qqp+record+paws+hellaswag,6,piqa,0.6510766608241413,0.8680141632046018
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,mrpc,0.6454757744712489,0.8677773273416928
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,boolq,0.6787118650972843,0.8761078058076757
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,rte,0.7000233695975372,0.8900587452309472
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,cola,0.6232333056894797,0.8589801910732474
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,cb,0.6638421126242194,0.881282027810812
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,scitail,0.7172788682260683,0.888814953821046
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,stsb,0.5740840639919043,0.8476741234106677
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,cr,0.6233197382784316,0.8593294801456588
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,rotten_tomatoes,0.6235151616191226,0.8578388866569314
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,multirc,0.6792057262999671,0.875944321975112
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,copa,0.5930342296404498,0.8521015662699938
base,mnli+qnli+qqp+record+paws+hellaswag+winogrande,7,piqa,0.6832885444164276,0.8772211766668728
base,mnli+qnli+qqp+record+paws+imdb,6,mrpc,0.6461801653993982,0.8688757361045906
base,mnli+qnli+qqp+record+paws+imdb,6,boolq,0.6749589064025453,0.8762978690543345
base,mnli+qnli+qqp+record+paws+imdb,6,rte,0.7018635467227016,0.8914397220526423
base,mnli+qnli+qqp+record+paws+imdb,6,cola,0.6238210926364575,0.8598053010978869
base,mnli+qnli+qqp+record+paws+imdb,6,cb,0.6685874222644738,0.8839401448411601
base,mnli+qnli+qqp+record+paws+imdb,6,scitail,0.7179149144462177,0.889525064134172
base,mnli+qnli+qqp+record+paws+imdb,6,stsb,0.5691890122501978,0.847335154988936
base,mnli+qnli+qqp+record+paws+imdb,6,cr,0.6932180471984404,0.8872670983629567
base,mnli+qnli+qqp+record+paws+imdb,6,rotten_tomatoes,0.7143444959074259,0.8928655519017151
base,mnli+qnli+qqp+record+paws+imdb,6,multirc,0.6740697887060898,0.8758785961461919
base,mnli+qnli+qqp+record+paws+imdb,6,copa,0.5803760199674538,0.8478740248829126
base,mnli+qnli+qqp+record+paws+imdb,6,piqa,0.6103335740709943,0.8540478385984898
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,mrpc,0.6485540994576046,0.869043555110693
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,boolq,0.6785132448588099,0.8762895523437432
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,rte,0.7043824017580066,0.8916366898587772
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,cola,0.6265489222215754,0.8601479950760093
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,cb,0.6728689066533532,0.8844444794314248
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,scitail,0.7186079129044499,0.8893892730453185
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,stsb,0.5735297832371933,0.8477381630135434
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,cr,0.6958245251859937,0.8872715580676284
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,rotten_tomatoes,0.7162076834855335,0.8927546606532165
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,multirc,0.678273741421955,0.8759348405791181
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,copa,0.5890661793361817,0.8503942250141076
base,mnli+qnli+qqp+record+paws+imdb+hellaswag,7,piqa,0.6520578885184867,0.8679798641907317
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,mrpc,0.6498114059546164,0.869069197348186
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,boolq,0.6792343208300216,0.8763355814984867
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,rte,0.7046028490045241,0.8914198971220425
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,cola,0.6279644588274615,0.8602454436144659
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,cb,0.6739369630813599,0.884272283741406
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,scitail,0.7188005253140416,0.8891894040363175
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,stsb,0.5750883877543467,0.8477796449192933
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,cr,0.6974459439516068,0.8873924676861081
base,mnli+qnli+qqp+record+paws+imdb+hellaswag+winogrande,8,rotten_tomatoes,0.7172387874286089,0.8928304761648178
