method,combo,n_tasks,target,sar,sar_iso
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,mrpc,0.5998503852502576,0.8665794224611351
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,boolq,0.633242887311748,0.8757061700203589
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,rte,0.6673569995909929,0.8927190149469035
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,cola,0.5911326488879111,0.8598855544946024
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,cb,0.6529032247407096,0.8932318527783666
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,scitail,0.6954426525958947,0.8902897989111287
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,stsb,0.5333065475071115,0.8471798170357943
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,cr,0.6500277456694415,0.8877154785607543
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,rotten_tomatoes,0.6717773485662681,0.8932070859840938
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,multirc,0.6333512777595648,0.875794081017375
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,copa,0.5434778244234622,0.849862120247313
base,mnli+qnli+record+snli+paws+imdb+hellaswag,7,piqa,0.6077320884381022,0.8684215609516416
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,mrpc,0.6032543893504355,0.8666259422898293
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,boolq,0.6365700527094305,0.8758198624210698
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,rte,0.6696781023804631,0.8924609209809985
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,cola,0.5939933407519545,0.8601712211966515
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,cb,0.6551999891442912,0.8929232076874801
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,scitail,0.6964869012257883,0.8901698371129376
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,stsb,0.5361832036038062,0.8473996501415968
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,cr,0.6540310282393226,0.887870761432818
base,mnli+qnli+record+snli+paws+imdb+hellaswag+winogrande,8,rotten_tomatoes,0.6750407604101513,0.8932428993284702
