method,combo,n_tasks,target,sar,sar_iso
base,snli+anli_r1+paws+squad_v2,4,mrpc,0.604368917910116,0.8628467034016337
base,snli+anli_r1+paws+squad_v2,4,boolq,0.6565205489418336,0.8737493737467698
base,snli+anli_r1+paws+squad_v2,4,rte,0.6515542404460055,0.876768922167165
base,snli+anli_r1+paws+squad_v2,4,cola,0.6113707963377237,0.8611510725958007
base,snli+anli_r1+paws+squad_v2,4,cb,0.6857856115592378,0.8972172439098358
base,snli+anli_r1+paws+squad_v2,4,scitail,0.6986111200281552,0.8873983789235353
base,snli+anli_r1+paws+squad_v2,4,stsb,0.5517251677145916,0.8473438979791743
base,snli+anli_r1+paws+squad_v2,4,cr,0.6034603369023118,0.8589516854179757
base,snli+anli_r1+paws+squad_v2,4,rotten_tomatoes,0.5994057038000652,0.856910231922354
base,snli+anli_r1+paws+squad_v2,4,multirc,0.6655514453138623,0.8760261846972364
base,snli+anli_r1+paws+squad_v2,4,copa,0.5701493736622589,0.8490081607763257
base,snli+anli_r1+paws+squad_v2,4,piqa,0.5966108422726393,0.855166629488979
base,snli+anli_r1+paws+squad_v2+hellaswag,5,mrpc,0.608920790787254,0.8632823101111821
base,snli+anli_r1+paws+squad_v2+hellaswag,5,boolq,0.6597750572753804,0.8738159699631589
base,snli+anli_r1+paws+squad_v2+hellaswag,5,rte,0.6559616263423648,0.8771188743412495
base,snli+anli_r1+paws+squad_v2+hellaswag,5,cola,0.6156355602932828,0.8615957746016127
base,snli+anli_r1+paws+squad_v2+hellaswag,5,cb,0.6907749678939581,0.8974836181317057
base,snli+anli_r1+paws+squad_v2+hellaswag,5,scitail,0.7008833273180893,0.8872800722186055
base,snli+anli_r1+paws+squad_v2+hellaswag,5,stsb,0.5583500230152693,0.8476780370942184
base,snli+anli_r1+paws+squad_v2+hellaswag,5,cr,0.6081360827333161,0.8594295177608728
base,snli+anli_r1+paws+squad_v2+hellaswag,5,rotten_tomatoes,0.6033222197688052,0.8572528223906245
base,snli+anli_r1+paws+squad_v2+hellaswag,5,multirc,0.6684656773826906,0.8761570190212556
base,snli+anli_r1+paws+squad_v2+hellaswag,5,copa,0.5821875666401216,0.8519463453974042
base,snli+anli_r1+paws+squad_v2+hellaswag,5,piqa,0.6521619664771217,0.8698036620127303
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,mrpc,0.6120921833706754,0.8632297648915223
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,boolq,0.6634429914078542,0.874099964009864
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,rte,0.6578419280371496,0.8769019570733819
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,cola,0.6188984502639089,0.8616836635129792
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,cb,0.6919260464076485,0.8968154149396079
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,scitail,0.7023829870990345,0.8871070135916982
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,stsb,0.5616389171087316,0.8478261094008174
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,cr,0.6143843981304339,0.8604039728109326
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,rotten_tomatoes,0.6096510253846645,0.8581508177199534
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,multirc,0.6707614178636244,0.8761753721960953
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,copa,0.5932206016566072,0.8547613791057042
base,snli+anli_r1+paws+squad_v2+hellaswag+winogrande,6,piqa,0.684916727244854,0.8792841216283185
base,snli+anli_r1+paws+squad_v2+winogrande,5,mrpc,0.6088975095855338,0.8628779985010624
base,snli+anli_r1+paws+squad_v2+winogrande,5,boolq,0.6614273666803326,0.8740862187530313
base,snli+anli_r1+paws+squad_v2+winogrande,5,rte,0.6546684966555664,0.8766263414706502
base,snli+anli_r1+paws+squad_v2+winogrande,5,cola,0.6160272157617978,0.8612764714551824
base,snli+anli_r1+paws+squad_v2+winogrande,5,cb,0.6881643044097083,0.8966678982334477
base,snli+anli_r1+paws+squad_v2+winogrande,5,scitail,0.7010726146399975,0.8872669429651329
base,snli+anli_r1+paws+squad_v2+winogrande,5,stsb,0.5573886863754264,0.8476022269044604
base,snli+anli_r1+paws+squad_v2+winogrande,5,cr,0.6114569628345115,0.860058709446873
base,snli+anli_r1+paws+squad_v2+winogrande,5,rotten_tomatoes,0.6071498922205397,0.8579415804041284
base,snli+anli_r1+paws+squad_v2+winogrande,5,multirc,0.6688926446118525,0.8761211992906672
base,snli+anli_r1+paws+squad_v2+winogrande,5,copa,0.5850836796952146,0.8525415813284261
base,snli+anli_r1+paws+squad_v2+winogrande,5,piqa,0.6648098366068942,0.8731234446167946
base,snli+anli_r1+paws+winogrande,4,mrpc,0.5402264578068363,0.860654284379312
base,snli+anli_r1+paws+winogrande,4,boolq,0.6007664874861283,0.8763127614344869
base,snli+anli_r1+paws+winogrande,4,rte,0.5960335755454642,0.8778281520519938
base,snli+anli_r1+paws+winogrande,4,cola,0.548863559894796,0.8572639620729855
base,snli+anli_r1+paws+winogrande,4,cb,0.6243186058210475,0.9029448713575091
base,snli+anli_r1+paws+winogrande,4,scitail,0.6592771554631847,0.8899992076413972
base,snli+anli_r1+paws+winogrande,4,stsb,0.4942606132743614,0.8455559989171368
base,snli+anli_r1+paws+winogrande,4,cr,0.5468396122367787,0.8581619850758996
base,snli+anli_r1+paws+winogrande,4,rotten_tomatoes,0.5491639173789216,0.8560234239058835
base,snli+anli_r1+paws+winogrande,4,multirc,0.5978312033361622,0.8752605856529304
base,snli+anli_r1+paws+winogrande,4,copa,0.5009442242195031,0.8500181923487357
base,snli+anli_r1+paws+winogrande,4,piqa,0.5999306556103485,0.8752346408686468
base,snli+anli_r1+squad_v2,3,mrpc,0.5984772928059101,0.8614473771303892
base,snli+anli_r1+squad_v2,3,boolq,0.586718178886388,0.8546731783343213
base,snli+anli_r1+squad_v2,3,rte,0.6481905066009078,0.8761953131428787
base,snli+anli_r1+squad_v2,3,cola,0.607700123185558,0.8603568010564361
base,snli+anli_r1+squad_v2,3,cb,0.6871700896216291,0.8983156867325306
base,snli+anli_r1+squad_v2,3,scitail,0.6948038906391177,0.8867396970412561
base,snli+anli_r1+squad_v2,3,stsb,0.5475932294502854,0.8467211563672338
base,snli+anli_r1+squad_v2,3,cr,0.5993964266298073,0.8583815441067729
base,snli+anli_r1+squad_v2,3,rotten_tomatoes,0.5945748999448759,0.8562709832830089
base,snli+anli_r1+squad_v2,3,multirc,0.6060655404414449,0.8595533166080713
base,snli+anli_r1+squad_v2,3,copa,0.5670444547597852,0.8484052794852427
base,snli+anli_r1+squad_v2,3,piqa,0.5920751693525484,0.8543512642915759
base,snli+anli_r1+squad_v2+hellaswag,4,mrpc,0.6037336968417678,0.8619313524769885
base,snli+anli_r1+squad_v2+hellaswag,4,boolq,0.5921135480914798,0.8550769638802324
base,snli+anli_r1+squad_v2+hellaswag,4,rte,0.6533625841672931,0.8766335866280964
base,snli+anli_r1+squad_v2+hellaswag,4,cola,0.6124694672014032,0.8609319467629705
base,snli+anli_r1+squad_v2+hellaswag,4,cb,0.6927420882774251,0.8985310367175511
base,snli+anli_r1+squad_v2+hellaswag,4,scitail,0.6974236834794283,0.8865982443094254
base,snli+anli_r1+squad_v2+hellaswag,4,stsb,0.5551526162640325,0.8470681394849505
base,snli+anli_r1+squad_v2+hellaswag,4,cr,0.6048954542992371,0.8588308130523988
base,snli+anli_r1+squad_v2+hellaswag,4,rotten_tomatoes,0.5992823179279055,0.856735110282898
base,snli+anli_r1+squad_v2+hellaswag,4,multirc,0.6109061849170497,0.8598908212568078
base,snli+anli_r1+squad_v2+hellaswag,4,copa,0.5802158769220114,0.8517519342047828
base,snli+anli_r1+squad_v2+hellaswag,4,piqa,0.6504870629204171,0.8695352928979057
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,mrpc,0.6078586863087756,0.8620498145797423
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,boolq,0.5979341871238181,0.8558075590325254
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,rte,0.6557546335139445,0.8764228160892215
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,cola,0.6165755323267409,0.8611579119626965
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,cb,0.6940883940884045,0.8978436834045819
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,scitail,0.699383190699986,0.8864902015775442
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,stsb,0.5590179381625993,0.8472472487815789
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,cr,0.6119570061564445,0.8598484671009439
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,rotten_tomatoes,0.606309671354081,0.8577230397079673
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,multirc,0.6146503348967859,0.8602159334612745
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,copa,0.5920982036207404,0.8546038794198206
base,snli+anli_r1+squad_v2+hellaswag+winogrande,5,piqa,0.683895839910422,0.8791662260357823
base,snli+anli_r1+squad_v2+winogrande,4,mrpc,0.6038445436528751,0.8616598530539444
base,snli+anli_r1+squad_v2+winogrande,4,boolq,0.5946743481659463,0.8555643710174731
base,snli+anli_r1+squad_v2+winogrande,4,rte,0.6519855739814895,0.876084567712886
base,snli+anli_r1+squad_v2+winogrande,4,cola,0.6130376314478261,0.8606314321181604
base,snli+anli_r1+squad_v2+winogrande,4,cb,0.6898246157382216,0.897694684032883
base,snli+anli_r1+squad_v2+winogrande,4,scitail,0.6977832405162709,0.8865603410771915
base,snli+anli_r1+squad_v2+winogrande,4,stsb,0.5540047138929367,0.8469860407390765
base,snli+anli_r1+squad_v2+winogrande,4,cr,0.6083913429507187,0.8595744549695935
base,snli+anli_r1+squad_v2+winogrande,4,rotten_tomatoes,0.603386765345931,0.8574868477880955
base,snli+anli_r1+squad_v2+winogrande,4,multirc,0.6115804272038596,0.8600229764623302
base,snli+anli_r1+squad_v2+winogrande,4,copa,0.582580686413816,0.8519796063857419
base,snli+anli_r1+squad_v2+winogrande,4,piqa,0.6630306765437126,0.872828609975321
base,snli+anli_r1+winogrande,3,mrpc,0.5257728199441252,0.858662414763655
base,snli+anli_r1+winogrande,3,boolq,0.5251740481970566,0.8522413072309324
base,snli+anli_r1+winogrande,3,rte,0.586193253419229,0.877335072095905
base,snli+anli_r1+winogrande,3,cola,0.5388052018824965,0.8561164962926081
