method,combo,n_tasks,target,sar,sar_iso
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,mrpc,0.626891180606825,0.8675466563020434
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,boolq,0.6622978041746787,0.8750112016818353
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,rte,0.6894318889826536,0.8909705717648778
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,cola,0.6216037676536611,0.8637247487370457
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,cb,0.6786346959748438,0.8915071072322982
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,scitail,0.7088568521929639,0.8892106669289725
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,stsb,0.557223577318447,0.8480780196509191
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,cr,0.7211672139487096,0.8987493190382209
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,rotten_tomatoes,0.7400434352457523,0.9025910757482052
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,multirc,0.6655880247375795,0.8760514687746763
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,copa,0.5791268126506891,0.8516813122800418
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,9,piqa,0.6323745482202087,0.8674646073154041
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,mrpc,0.6280680272196021,0.8675999843648502
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,boolq,0.6635497795151812,0.8750612836863313
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,rte,0.6898273038012641,0.8908089255648
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,cola,0.622666556920324,0.8637664028044257
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,cb,0.6789794779781785,0.8912844727081912
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,scitail,0.7089992511485305,0.8891490924039057
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,stsb,0.5589214615257723,0.8481453353805202
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,cr,0.7218499636011464,0.8986613510974816
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,rotten_tomatoes,0.740329107801829,0.9024899729660579
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,multirc,0.6663301970277514,0.8761342215750899
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,copa,0.5865784666634032,0.8537181389651128
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,10,piqa,0.668280732950994,0.8764472931091275
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+winogrande,9,mrpc,0.6264942301703351,0.8674601300486496
base,mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+winogrande,9,boolq,0.6627822547618832,0.875009945194636
