method,combo,n_tasks,target,sar,sar_iso
base,mnli+paws+imdb+hellaswag+winogrande,5,mrpc,0.5881232842803001,0.8623225688934326
base,mnli+paws+imdb+hellaswag+winogrande,5,boolq,0.656421473249793,0.8783872627786228
base,mnli+paws+imdb+hellaswag+winogrande,5,rte,0.6260272546538285,0.8739511631429195
base,mnli+paws+imdb+hellaswag+winogrande,5,cola,0.590324549603143,0.8591419639331954
base,mnli+paws+imdb+hellaswag+winogrande,5,cb,0.6406559688704354,0.8905864182327475
base,mnli+paws+imdb+hellaswag+winogrande,5,scitail,0.6887352578341961,0.8895374100123133
base,mnli+paws+imdb+hellaswag+winogrande,5,stsb,0.5348576446329909,0.8463993157659259
base,mnli+paws+imdb+hellaswag+winogrande,5,cr,0.6854629799989718,0.8959187593843255
base,mnli+paws+imdb+hellaswag+winogrande,5,rotten_tomatoes,0.7104714741664273,0.9004045863236699
base,mnli+paws+imdb+hellaswag+winogrande,5,multirc,0.6561183144471475,0.8784547770129782
base,mnli+paws+imdb+hellaswag+winogrande,5,copa,0.5614008590845125,0.8546833858958313
base,mnli+paws+imdb+hellaswag+winogrande,5,piqa,0.6723728472633022,0.8818334913147348
base,mnli+paws+imdb+squad_v2,4,mrpc,0.6363372850630965,0.8641030692628452
base,mnli+paws+imdb+squad_v2,4,boolq,0.6867721836481776,0.8756847602448293
base,mnli+paws+imdb+squad_v2,4,rte,0.6667214727827481,0.8729951094303813
base,mnli+paws+imdb+squad_v2,4,cola,0.6418532135763338,0.8623222498489278
base,mnli+paws+imdb+squad_v2,4,cb,0.6806653437337705,0.8844079939382417
base,mnli+paws+imdb+squad_v2,4,scitail,0.7186310682445765,0.8869946143989053
base,mnli+paws+imdb+squad_v2,4,stsb,0.582432588030185,0.8474944332348449
base,mnli+paws+imdb+squad_v2,4,cr,0.7178489754774741,0.8907786533236504
base,mnli+paws+imdb+squad_v2,4,rotten_tomatoes,0.7385792532669646,0.89638512847679
base,mnli+paws+imdb+squad_v2,4,multirc,0.6949945789362703,0.877908338659576
base,mnli+paws+imdb+squad_v2,4,copa,0.6026830705148833,0.8499241221163955
base,mnli+paws+imdb+squad_v2,4,piqa,0.621363782589989,0.8543938789516687
base,mnli+paws+imdb+squad_v2+hellaswag,5,mrpc,0.6394951117358038,0.8643200237836156
base,mnli+paws+imdb+squad_v2+hellaswag,5,boolq,0.688642952857273,0.8756597574268069
base,mnli+paws+imdb+squad_v2+hellaswag,5,rte,0.6704159019781011,0.8733850696257183
base,mnli+paws+imdb+squad_v2+hellaswag,5,cola,0.6452466882765293,0.8627466511513505
base,mnli+paws+imdb+squad_v2+hellaswag,5,cb,0.6852447209613663,0.8849966589893613
base,mnli+paws+imdb+squad_v2+hellaswag,5,scitail,0.7197318359145096,0.8868542664817401
base,mnli+paws+imdb+squad_v2+hellaswag,5,stsb,0.587407212571374,0.8477613148944718
base,mnli+paws+imdb+squad_v2+hellaswag,5,cr,0.7195969035050699,0.8906631496335778
base,mnli+paws+imdb+squad_v2+hellaswag,5,rotten_tomatoes,0.7395172659307718,0.8960930082414832
base,mnli+paws+imdb+squad_v2+hellaswag,5,multirc,0.6967754787100213,0.8778456877917051
base,mnli+paws+imdb+squad_v2+hellaswag,5,copa,0.6132011543959379,0.8530054906649249
base,mnli+paws+imdb+squad_v2+hellaswag,5,piqa,0.6741216608456203,0.8695087725562709
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,mrpc,0.6402058585413865,0.8643952762441975
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,boolq,0.689607659354806,0.8757932108959982
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,rte,0.6704521280314241,0.8732326089271477
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,cola,0.6461662615516356,0.862633667620165
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,cb,0.6851823423057795,0.884555094476257
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,scitail,0.7195387195263591,0.8866886355515037
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,stsb,0.5885668436863593,0.8478160559066704
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,cr,0.7205813495176179,0.8905841138746057
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,rotten_tomatoes,0.7397430940930333,0.8960442378052643
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,multirc,0.6972961726465395,0.877809066059334
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,copa,0.620788099244237,0.8556093860949788
base,mnli+paws+imdb+squad_v2+hellaswag+winogrande,6,piqa,0.7018653303384781,0.8788256001259599
base,mnli+paws+imdb+squad_v2+winogrande,5,mrpc,0.6380792015365192,0.8641749913139003
base,mnli+paws+imdb+squad_v2+winogrande,5,boolq,0.6884279844484159,0.8758451007306576
base,mnli+paws+imdb+squad_v2+winogrande,5,rte,0.6678732463291713,0.8727962252284799
base,mnli+paws+imdb+squad_v2+winogrande,5,cola,0.643698550760746,0.8622823793973241
base,mnli+paws+imdb+squad_v2+winogrande,5,cb,0.6814208163746766,0.8840564436146191
base,mnli+paws+imdb+squad_v2+winogrande,5,scitail,0.7191486292119537,0.8868536991732461
base,mnli+paws+imdb+squad_v2+winogrande,5,stsb,0.5851340714309897,0.8476943216685738
base,mnli+paws+imdb+squad_v2+winogrande,5,cr,0.7195737787655422,0.8908254450985363
base,mnli+paws+imdb+squad_v2+winogrande,5,rotten_tomatoes,0.7394809033721685,0.8962871091706412
base,mnli+paws+imdb+squad_v2+winogrande,5,multirc,0.6960592687662158,0.8778867575206927
base,mnli+paws+imdb+squad_v2+winogrande,5,copa,0.6139485958431449,0.8531340033348117
base,mnli+paws+imdb+squad_v2+winogrande,5,piqa,0.6825668425964457,0.8723814764193126
base,mnli+paws+imdb+winogrande,4,mrpc,0.5814784739964775,0.8621516238365855
base,mnli+paws+imdb+winogrande,4,boolq,0.6523772555270365,0.8786021298063653
base,mnli+paws+imdb+winogrande,4,rte,0.6189162661986691,0.8736190630921296
base,mnli+paws+imdb+winogrande,4,cola,0.583627102763525,0.8586967004729169
base,mnli+paws+imdb+winogrande,4,cb,0.6318321188113519,0.8904190904327801
base,mnli+paws+imdb+winogrande,4,scitail,0.6856960984213012,0.8899512724684817
base,mnli+paws+imdb+winogrande,4,stsb,0.5274209365182158,0.8460532033017704
base,mnli+paws+imdb+winogrande,4,cr,0.6808519984728524,0.8964714556932449
base,mnli+paws+imdb+winogrande,4,rotten_tomatoes,0.7077761670308453,0.9009361735412053
base,mnli+paws+imdb+winogrande,4,multirc,0.6516301142317908,0.8785241384591375
base,mnli+paws+imdb+winogrande,4,copa,0.544816294352391,0.8517069066209453
base,mnli+paws+imdb+winogrande,4,piqa,0.6351009168928223,0.8744210273559604
base,mnli+paws+squad_v2,3,mrpc,0.6300221588462591,0.8619105972881828
base,mnli+paws+squad_v2,3,boolq,0.6842092299567801,0.8751353741224323
base,mnli+paws+squad_v2,3,rte,0.6589145412934678,0.8702251317777804
base,mnli+paws+squad_v2,3,cola,0.6358614130211728,0.8602642935833761
base,mnli+paws+squad_v2,3,cb,0.6663052272051573,0.8796950983149665
base,mnli+paws+squad_v2,3,scitail,0.7163150480815342,0.8863635073815074
