method,combo,n_tasks,target,sar,sar_iso
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,mrpc,0.6289752325309175,0.8661332848880973
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,boolq,0.6583838663729173,0.8733470958790609
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,rte,0.6603505262838942,0.8754237895565373
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,cola,0.621563369674342,0.8617812113038131
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,cb,0.667591169210417,0.8864133395254612
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,scitail,0.7102915753743478,0.8883907983877829
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,stsb,0.5643272083917898,0.8479732586336988
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,cr,0.6754816519096494,0.8837896920740604
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,rotten_tomatoes,0.694853483499693,0.8897713076855455
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,multirc,0.6653393514986549,0.8753994857626302
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,copa,0.5870989453978837,0.8529798380498376
base,mnli+qqp+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,9,piqa,0.6686550195195845,0.8758321910032204
base,mnli+qqp+record+snli+paws+imdb+squad_v2+winogrande,8,mrpc,0.6261239573359489,0.8659697648669992
base,mnli+qqp+record+snli+paws+imdb+squad_v2+winogrande,8,boolq,0.657074583960431,0.8732964383172137
base,mnli+qqp+record+snli+paws+imdb+squad_v2+winogrande,8,rte,0.6578846571168729,0.8751221549298082
base,mnli+qqp+record+snli+paws+imdb+squad_v2+winogrande,8,cola,0.6201439806526261,0.8615411304469619
base,mnli+qqp+record+snli+paws+imdb+squad_v2+winogrande,8,cb,0.6645647673202413,0.8858915641903877
