method,combo,n_tasks,target,sar,sar_iso
base,qnli+qqp+snli+squad_v2+winogrande,5,mrpc,0.6315852097634759,0.8665527384728193
base,qnli+qqp+snli+squad_v2+winogrande,5,boolq,0.6090882525646261,0.8577663214611155
base,qnli+qqp+snli+squad_v2+winogrande,5,rte,0.6865971224116427,0.8883308273340974
base,qnli+qqp+snli+squad_v2+winogrande,5,cola,0.6184050883166492,0.8607962823339871
base,qnli+qqp+snli+squad_v2+winogrande,5,cb,0.652451750423227,0.879906182310411
base,qnli+qqp+snli+squad_v2+winogrande,5,scitail,0.7037598432174751,0.8863126286970717
base,qnli+qqp+snli+squad_v2+winogrande,5,stsb,0.5638360625265965,0.8477562894778592
base,qnli+qqp+snli+squad_v2+winogrande,5,cr,0.6120572579093277,0.8587878860001054
base,qnli+qqp+snli+squad_v2+winogrande,5,rotten_tomatoes,0.609008876540299,0.8568391967564821
base,qnli+qqp+snli+squad_v2+winogrande,5,multirc,0.6226157740955907,0.8605874162167311
base,qnli+qqp+snli+squad_v2+winogrande,5,copa,0.582791040252362,0.8509315696677991
base,qnli+qqp+snli+squad_v2+winogrande,5,piqa,0.6593797574751079,0.8719441970544202
base,qnli+qqp+snli+winogrande,4,mrpc,0.5980752457731536,0.8662925152374166
base,qnli+qqp+snli+winogrande,4,boolq,0.5759641071781516,0.8556407977427755
base,qnli+qqp+snli+winogrande,4,rte,0.6560822892934084,0.8911951232169356
base,qnli+qqp+snli+winogrande,4,cola,0.5807699736739907,0.8572549428790808
base,qnli+qqp+snli+winogrande,4,cb,0.614066598138639,0.8833224161395005
base,qnli+qqp+snli+winogrande,4,scitail,0.6799916553178004,0.8880675578755992
base,qnli+qqp+snli+winogrande,4,stsb,0.5290562046159591,0.8463721363140004
base,qnli+qqp+snli+winogrande,4,cr,0.574887749206807,0.8570993175464017
base,qnli+qqp+snli+winogrande,4,rotten_tomatoes,0.5764721056579479,0.8554318408880915
base,qnli+qqp+snli+winogrande,4,multirc,0.5857456892595759,0.8572970274835825
base,qnli+qqp+snli+winogrande,4,copa,0.534937084053776,0.8483872062393597
base,qnli+qqp+snli+winogrande,4,piqa,0.6215002472911563,0.8729215229728392
base,qnli+qqp+squad_v2,3,mrpc,0.6511907731848103,0.866485928052238
base,qnli+qqp+squad_v2,3,boolq,0.62797392326008,0.8579292802938393
base,qnli+qqp+squad_v2,3,rte,0.7024173755198717,0.8870038134711129
base,qnli+qqp+squad_v2,3,cola,0.6355455327512962,0.8596213374819074
base,qnli+qqp+squad_v2,3,cb,0.637056406055178,0.8635093069502285
base,qnli+qqp+squad_v2,3,scitail,0.6762683439467635,0.8720415713531631
base,qnli+qqp+squad_v2,3,stsb,0.5838980759227914,0.8475927377917937
base,qnli+qqp+squad_v2,3,cr,0.6238302030334515,0.8570330140313932
base,qnli+qqp+squad_v2,3,rotten_tomatoes,0.6192387590583946,0.8548057550298316
base,qnli+qqp+squad_v2,3,multirc,0.6402528309263289,0.8605146469282252
base,qnli+qqp+squad_v2,3,copa,0.6009948769850391,0.8489253337361983
base,qnli+qqp+squad_v2,3,piqa,0.6220155178037073,0.8541402132915599
base,qnli+qqp+squad_v2+hellaswag,4,mrpc,0.655622826356973,0.866773998098714
base,qnli+qqp+squad_v2+hellaswag,4,boolq,0.6322577160650066,0.8581817996289048
base,qnli+qqp+squad_v2+hellaswag,4,rte,0.7068515502448592,0.8873516720320497
base,qnli+qqp+squad_v2+hellaswag,4,cola,0.640578123873898,0.8602601970945086
base,qnli+qqp+squad_v2+hellaswag,4,cb,0.6455452351697853,0.8646445769284453
base,qnli+qqp+squad_v2+hellaswag,4,scitail,0.6781493140650647,0.8719772270747593
base,qnli+qqp+squad_v2+hellaswag,4,stsb,0.5896243226847478,0.8479121189032283
base,qnli+qqp+squad_v2+hellaswag,4,cr,0.6295765684917569,0.8573701618505376
base,qnli+qqp+squad_v2+hellaswag,4,rotten_tomatoes,0.6239420711728079,0.8551708388009241
base,qnli+qqp+squad_v2+hellaswag,4,multirc,0.6441346299169319,0.8608451363231454
base,qnli+qqp+squad_v2+hellaswag,4,copa,0.6125654224306345,0.8519388091351304
base,qnli+qqp+squad_v2+hellaswag,4,piqa,0.671811971281256,0.8691454378089735
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,mrpc,0.6574803109147719,0.8669365322483438
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,boolq,0.6359078904081669,0.8585568474871772
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,rte,0.7077304026378053,0.887119956846748
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,cola,0.6430898045322725,0.8605320427034583
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,cb,0.6476766326065574,0.8646646506552186
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,scitail,0.6790570055267641,0.8719024549105338
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,stsb,0.5922274165121573,0.8480864968150854
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,cr,0.6354574095457792,0.8584757032138961
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,rotten_tomatoes,0.6300267719530633,0.8562374695071152
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,multirc,0.646154782202627,0.8610366721238408
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,copa,0.6222020581896816,0.8546993335975068
base,qnli+qqp+squad_v2+hellaswag+winogrande,5,piqa,0.704163171350956,0.8786629544837135
base,qnli+qqp+squad_v2+winogrande,4,mrpc,0.6549508454544204,0.8666565617812532
base,qnli+qqp+squad_v2+winogrande,4,boolq,0.6339136032121522,0.858486802184156
base,qnli+qqp+squad_v2+winogrande,4,rte,0.7049074478979621,0.8869120920343059
base,qnli+qqp+squad_v2+winogrande,4,cola,0.6399614842874664,0.8599701763263771
base,qnli+qqp+squad_v2+winogrande,4,cb,0.6421081735087293,0.8634760446314301
base,qnli+qqp+squad_v2+winogrande,4,scitail,0.678337554580399,0.8719424506915467
base,qnli+qqp+squad_v2+winogrande,4,stsb,0.5887857597055179,0.8478769050644976
base,qnli+qqp+squad_v2+winogrande,4,cr,0.6323355662503413,0.8581000087516648
base,qnli+qqp+squad_v2+winogrande,4,rotten_tomatoes,0.6274771497451833,0.8560626778219428
base,qnli+qqp+squad_v2+winogrande,4,multirc,0.6440072130145771,0.8608339734907661
base,qnli+qqp+squad_v2+winogrande,4,copa,0.6139390308942113,0.852232478292925
base,qnli+qqp+squad_v2+winogrande,4,piqa,0.6800557879198875,0.8722484651952982
base,qnli+qqp+sst2,3,mrpc,0.6161911232130868,0.8684042394161224
base,qnli+qqp+sst2,3,boolq,0.5894247800377863,0.8571117565568004
base,qnli+qqp+sst2,3,rte,0.6715434616697686,0.8924738748797348
base,qnli+qqp+sst2,3,cola,0.5965471339877695,0.8591765162668058
base,qnli+qqp+sst2,3,cb,0.5936006129320178,0.8663222451827356
base,qnli+qqp+sst2,3,scitail,0.6425500178177442,0.8733064484383378
base,qnli+qqp+sst2,3,stsb,0.5367601017268109,0.8462928262140069
base,qnli+qqp+sst2,3,cr,0.6964426383908305,0.8994068945092815
base,qnli+qqp+sst2,3,rotten_tomatoes,0.7161719554236957,0.9019736934985433
base,qnli+qqp+sst2,3,multirc,0.5915555951318571,0.8569258834634509
base,qnli+qqp+sst2,3,copa,0.5412747086291867,0.8457246300365243
base,qnli+qqp+sst2,3,piqa,0.5749732879921794,0.8518058191984892
base,qnli+qqp+sst2+anli_r1,4,mrpc,0.627170764308955,0.8709555795150143
base,qnli+qqp+sst2+anli_r1,4,boolq,0.5938693342863449,0.8579660800418684
base,qnli+qqp+sst2+anli_r1,4,rte,0.695942432220493,0.899226289242506
base,qnli+qqp+sst2+anli_r1,4,cola,0.6037618257770581,0.8607298162366662
base,qnli+qqp+sst2+anli_r1,4,cb,0.6633174352880035,0.8970102508153234
base,qnli+qqp+sst2+anli_r1,4,scitail,0.686843282942261,0.8894962237349578
base,qnli+qqp+sst2+anli_r1,4,stsb,0.5392583007591644,0.8467876147478819
base,qnli+qqp+sst2+anli_r1,4,cr,0.7050168567470142,0.9003518069429057
base,qnli+qqp+sst2+anli_r1,4,rotten_tomatoes,0.7216759763125863,0.9022001352693353
base,qnli+qqp+sst2+anli_r1,4,multirc,0.5950735176780394,0.8577552751771041
base,qnli+qqp+sst2+anli_r1,4,copa,0.5467836019982185,0.8466383112328393
base,qnli+qqp+sst2+anli_r1,4,piqa,0.5775262648904962,0.8521700341786657
base,qnli+qqp+sst2+anli_r1+hellaswag,5,mrpc,0.6332347494150911,0.8710035639149802
base,qnli+qqp+sst2+anli_r1+hellaswag,5,boolq,0.6009820353771959,0.8581782872123378
base,qnli+qqp+sst2+anli_r1+hellaswag,5,rte,0.7010083592363766,0.8988780107881341
base,qnli+qqp+sst2+anli_r1+hellaswag,5,cola,0.6104787978609758,0.8611551555139678
base,qnli+qqp+sst2+anli_r1+hellaswag,5,cb,0.6718300719346318,0.8967432358435222
base,qnli+qqp+sst2+anli_r1+hellaswag,5,scitail,0.6901367335979428,0.8890842675630536
base,qnli+qqp+sst2+anli_r1+hellaswag,5,stsb,0.5478388649145407,0.8473173789680004
base,qnli+qqp+sst2+anli_r1+hellaswag,5,cr,0.7096717663641486,0.89973623039467
base,qnli+qqp+sst2+anli_r1+hellaswag,5,rotten_tomatoes,0.7253248087529626,0.9016746836049216
base,qnli+qqp+sst2+anli_r1+hellaswag,5,multirc,0.6026270960324577,0.8582869315786021
base,qnli+qqp+sst2+anli_r1+hellaswag,5,copa,0.5633680014205831,0.8509326257875988
base,qnli+qqp+sst2+anli_r1+hellaswag,5,piqa,0.6347576924599707,0.8709097605730806
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,mrpc,0.6371356323361397,0.8708525151014328
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,boolq,0.6064418519714049,0.8584709151514939
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,rte,0.7025096232869795,0.8982074074447155
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,cola,0.6146371850544321,0.8612217937729189
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,cb,0.6741270003840327,0.8959624336234161
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,scitail,0.692077761515975,0.8886806116040263
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,stsb,0.5529745449312031,0.8476169841097934
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,cr,0.7124219286654677,0.8993998888347831
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,rotten_tomatoes,0.7274651434272528,0.9012960317943778
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,multirc,0.6076001866853663,0.8587045118744884
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,copa,0.5787715943131063,0.8545435608497688
base,qnli+qqp+sst2+anli_r1+hellaswag+winogrande,6,piqa,0.6720955321299178,0.8806498375322137
base,qnli+qqp+sst2+anli_r1+imdb,5,mrpc,0.6298134888389281,0.8717811070382595
base,qnli+qqp+sst2+anli_r1+imdb,5,boolq,0.5952478844140258,0.8584619406610727
base,qnli+qqp+sst2+anli_r1+imdb,5,rte,0.6963398914252009,0.8999119475483894
base,qnli+qqp+sst2+anli_r1+imdb,5,cola,0.6062513792754284,0.8614160450441497
base,qnli+qqp+sst2+anli_r1+imdb,5,cb,0.6698704985901713,0.8986937079046454
base,qnli+qqp+sst2+anli_r1+imdb,5,scitail,0.685170448385179,0.8894453133855548
base,qnli+qqp+sst2+anli_r1+imdb,5,stsb,0.5390859805380127,0.8467844956155334
base,qnli+qqp+sst2+anli_r1+imdb,5,cr,0.7362287802887815,0.9090938179620675
base,qnli+qqp+sst2+anli_r1+imdb,5,rotten_tomatoes,0.7526805225227561,0.9110658110252449
base,qnli+qqp+sst2+anli_r1+imdb,5,multirc,0.5944744689123971,0.8579396336738553
base,qnli+qqp+sst2+anli_r1+imdb,5,copa,0.5526035183907619,0.8478136259530272
base,qnli+qqp+sst2+anli_r1+imdb,5,piqa,0.5776497401031,0.8523093730743442
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,mrpc,0.6357269127454076,0.8717518943761077
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,boolq,0.6019481598133487,0.8585843074002436
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,rte,0.7031116041221789,0.8994834811559745
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,cola,0.6128022470511496,0.8619572796991893
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,cb,0.6780512555103216,0.8982510822159904
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,scitail,0.6896531222654241,0.889063045914684
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,stsb,0.5471655675875289,0.8473627317164626
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,cr,0.7397112444575343,0.9083580678062779
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,rotten_tomatoes,0.7554187668221337,0.9103556786264692
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,multirc,0.601830073831869,0.858467347919941
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,copa,0.5678257532417774,0.8518915506345885
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag,6,piqa,0.6330938712427658,0.8707304386688131
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,mrpc,0.639082388154098,0.871676076735769
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,boolq,0.6068032374605536,0.8587430457451514
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,rte,0.7043387719563076,0.8988870696297714
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,cola,0.616602727411581,0.8620058689266443
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,cb,0.6797922535666397,0.8975283136325223
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,scitail,0.6911829976098878,0.8886762394436768
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,stsb,0.5518092976417392,0.8476020845451525
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,cr,0.7414298576435873,0.907980451626437
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,rotten_tomatoes,0.7566929387726954,0.9099339065807206
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,multirc,0.6063578567201537,0.8587640428117344
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,copa,0.5816654338767486,0.855329220582332
base,qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,7,piqa,0.6701577304463301,0.8804375364312104
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,mrpc,0.6640447263738939,0.8711959288588592
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,boolq,0.633796026930213,0.8599137416375535
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,rte,0.724660583372627,0.8957231465194907
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,cola,0.6500551003430571,0.8647599824305091
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,cb,0.7057725584932736,0.8934630544057914
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,scitail,0.7168870304844209,0.8867475185543299
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,stsb,0.5839128182269633,0.8482584051255669
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,cr,0.7551616089684623,0.9044513186173779
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,rotten_tomatoes,0.7683615192238774,0.90719148889184
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,multirc,0.6404588092118502,0.8612675919596638
base,qnli+qqp+sst2+anli_r1+imdb+squad_v2,6,copa,0.6063580994627306,0.8511692046054772
