method,combo,n_tasks,target,sar,sar_iso
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,mrpc,0.6485762713210923,0.8677241786250046
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,boolq,0.6834075615874359,0.8755079829799277
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,rte,0.7147051191755703,0.8932858019002846
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,cola,0.6444111772413764,0.8638967991407428
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,cb,0.7109455391764641,0.8961947624172483
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,scitail,0.7196169117731708,0.8881687737469163
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,stsb,0.5832378692658884,0.8484071894947972
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,cr,0.7188334228204829,0.8924217985144683
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,rotten_tomatoes,0.7321320005825588,0.8954725749790668
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,multirc,0.6840460098215512,0.8758301820073809
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,copa,0.6126406488141843,0.8545491934887001
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,9,piqa,0.6931220806602921,0.8775465642767293
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,mrpc,0.6473700505282197,0.8675481245986053
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,boolq,0.6829450133123568,0.8755991062415498
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,rte,0.7137011523757663,0.8931897601911
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,cola,0.6433636724416699,0.8636624892907483
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,cb,0.7091901246458292,0.8959758446684906
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,scitail,0.7193368726543018,0.8882572980863708
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,stsb,0.5805107546704156,0.8482868945492166
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,cr,0.7185642085969448,0.8925373580838952
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,rotten_tomatoes,0.7320654352328607,0.8956653475761414
base,qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,8,multirc,0.6833584194204637,0.875766093443547
